Molecule,Atom,x_coord,y_coord,z_coord,sigma_iso,sigma_xx,sigma_yy,sigma_zz,dia_sigma_xx,dia_sigma_yy,dia_sigma_zz,para_sigma_xx,para_sigma_yy,para_sigma_zz,sigma_11,sigma_22,sigma_33,s_tot_symmetry,span,skew
df_cut_4_n1_opt_disp_struct_12.xyz,Nucleus 14H :,1.55352,1.498202,0.765691,28.98,33.93,28.61,24.4,40.21,33.25,27.9,-0.04,-5.72,-8.65,24.4,28.61,33.93,0,9.53,-0.12
df_cut_4_n1_opt_disp_struct_12.xyz,Nucleus 19H :,1.284892,-0.237829,1.022092,30.19,34.01,30.08,26.47,39.09,26.2,17.82,-5.18,3.91,8.74,26.47,30.08,34.01,0,7.54,-0.04
df_cut_4_n1_opt_disp_struct_12.xyz,Nucleus 20H :,-0.561879,1.500165,-1.613817,30.18,34.05,30.01,26.49,39.99,22.31,15.37,-5.96,7.69,11.14,26.49,30.01,34.05,0,7.56,-0.07
df_cut_4_n1_opt_disp_struct_12.xyz,Nucleus 21H :,-3.040816,1.720907,-1.638839,29.73,28.01,28.89,32.3,37.51,26.46,19.8,-5.4,1.67,9.15,28.01,28.89,32.3,0,4.29,-0.59
df_cut_4_n1_opt_disp_struct_12.xyz,Nucleus 0C :,-4.355684,1.123424,0.370599,160.26,187.19,137.77,155.82,252.07,243.94,235.39,-108.47,-62.55,-79.59,137.77,155.82,187.19,0,49.42,-0.27
df_cut_4_n1_opt_disp_struct_12.xyz,Nucleus 1C :,-3.211788,0.241502,2.381456,35.31,174.73,-75.17,6.36,237.95,261.45,265.39,-63.33,-336.54,-259.01,-75.17,6.36,174.73,0,249.9,-0.35
df_cut_4_n1_opt_disp_struct_12.xyz,Nucleus 2C :,-0.733449,0.01944,2.405791,44.49,-66.62,41.11,158.99,268.05,259.67,243.64,-326.23,-226.62,-85.04,-66.62,41.11,158.99,0,225.61,-0.04
df_cut_4_n1_opt_disp_struct_12.xyz,Nucleus 3C :,1.343908,0.40828,-0.61975,46.31,-69.42,35.17,173.17,231.86,267.73,258.61,-327.56,-232.38,-59.35,-69.42,35.17,173.17,0,242.59,-0.14
df_cut_4_n1_opt_disp_struct_12.xyz,Nucleus 4C :,-2.490892,-5.88882,-2.114683,49.39,-64.85,175.96,37.05,224.91,257.21,268.12,-50.6,-320.43,-231.08,-64.85,37.05,175.96,0,240.81,-0.15
df_cut_4_n1_opt_disp_struct_12.xyz,Nucleus 5C :,-2.357965,-4.484137,-1.549446,46.15,-69.66,34.81,173.31,231.53,267.48,258.96,-328.2,-232.48,-58.82,-69.66,34.81,173.31,0,242.97,-0.14
df_cut_4_n1_opt_disp_struct_12.xyz,Nucleus 6C :,-1.172175,-4.104718,-1.330863,45.01,-65.76,40.08,160.71,268.18,259.26,242.76,-324.93,-227.71,-82.53,-65.76,40.08,160.71,0,226.47,-0.07
df_cut_4_n1_opt_disp_struct_12.xyz,Nucleus 15C :,-3.448343,-3.862573,-1.407939,159.42,120.86,167.19,190.22,251.11,230.56,224.33,-104.08,-65.39,-58.27,120.86,167.19,190.22,0,69.36,0.34
df_cut_4_n1_opt_disp_struct_12.xyz,Nucleus 16C :,-1.666503,-6.535674,-1.794369,2.7,-87.09,28.04,67.14,204.99,267.43,255.18,-342.26,-239.39,-137.87,-87.09,28.04,67.14,0,154.23,0.49
df_cut_4_n1_opt_disp_struct_12.xyz,Nucleus 17O :,-3.451515,-6.345035,-1.85103,-27.65,-263.79,-37.9,218.75,399.61,427.11,434.19,-679.8,-451.15,-212.91,-263.79,-37.9,218.75,0,482.54,-0.06
df_cut_4_n1_opt_disp_struct_12.xyz,Nucleus 18O :,-2.449078,-5.823417,-3.209942,-29.77,-267.33,-40.67,218.69,430.0,395.77,402.94,-683.77,-449.39,-184.86,-267.33,-40.67,218.69,0,486.02,-0.07
df_cut_4_n1_opt_disp_struct_13.xyz,Nucleus 7H :,1.004732,0.618235,0.399603,28.93,34.71,25.63,26.44,44.55,25.58,23.02,-11.59,1.82,3.41,25.63,26.44,34.71,0,9.08,-0.82
df_cut_4_n1_opt_disp_struct_13.xyz,Nucleus 8H :,-0.479139,0.82372,0.426466,28.93,33.98,28.48,24.34,39.92,32.79,27.84,-0.13,-5.38,-8.25,24.34,28.48,33.98,0,9.64,-0.14
df_cut_4_n1_opt_disp_struct_13.xyz,Nucleus 9H :,-1.139424,1.29359,-0.715278,23.91,28.53,22.16,21.05,45.74,31.2,30.47,-23.57,-2.59,-9.52,21.05,22.16,28.53,0,7.48,-0.7
df_cut_4_n1_opt_disp_struct_13.xyz,Nucleus 10H :,-2.52968,1.410024,-0.731269,23.9,27.15,23.45,21.09,45.62,30.09,16.25,-22.17,-2.95,4.86,21.09,23.45,27.15,0,6.06,-0.22
df_cut_4_n1_opt_disp_struct_13.xyz,Nucleus 11H :,-3.272787,1.055261,0.391918,24.02,23.71,21.29,27.06,8.61,43.86,31.52,-20.17,12.69,-4.46,21.29,23.71,27.06,0,5.77,-0.16
df_cut_4_n1_opt_disp_struct_13.xyz,Nucleus 12H :,-2.626124,0.579825,1.530644,23.88,27.14,23.42,21.08,45.81,29.87,14.64,-22.39,-2.74,6.44,21.08,23.42,27.14,0,6.06,-0.23
df_cut_4_n1_opt_disp_struct_13.xyz,Nucleus 13H :,-1.23522,0.460846,1.547455,23.91,28.46,22.22,21.04,45.61,31.04,28.89,-23.38,-2.57,-7.89,21.04,22.22,28.46,0,7.42,-0.68
df_cut_4_n1_opt_disp_struct_13.xyz,Nucleus 14H :,1.55352,1.498202,0.765691,28.99,33.96,28.63,24.37,40.21,33.17,27.91,-0.04,-5.71,-8.59,24.37,28.63,33.96,0,9.59,-0.11
df_cut_4_n1_opt_disp_struct_13.xyz,Nucleus 19H :,1.284892,-0.237829,1.022092,30.18,33.98,30.07,26.49,39.12,25.98,17.41,-5.25,4.11,9.16,26.49,30.07,33.98,0,7.49,-0.04
df_cut_4_n1_opt_disp_struct_13.xyz,Nucleus 20H :,-0.561879,1.500165,-1.613817,30.17,34.01,30.0,26.5,39.94,22.22,14.92,-5.95,7.78,11.61,26.5,30.0,34.01,0,7.51,-0.07
df_cut_4_n1_opt_disp_struct_13.xyz,Nucleus 21H :,-3.040816,1.720907,-1.638839,29.72,28.02,28.88,32.26,37.47,26.59,19.31,9.65,1.56,-5.41,28.02,28.88,32.26,0,4.24,-0.59
df_cut_4_n1_opt_disp_struct_13.xyz,Nucleus 0C :,-4.355684,1.123424,0.370599,160.27,187.22,137.75,155.85,252.17,243.86,235.55,-108.24,-62.8,-79.72,137.75,155.85,187.22,0,49.47,-0.27
df_cut_4_n1_opt_disp_struct_13.xyz,Nucleus 1C :,-3.211788,0.241502,2.381456,35.23,174.73,-75.16,6.13,237.84,261.56,265.65,-63.22,-336.63,-259.5,-75.16,6.13,174.73,0,249.89,-0.35
df_cut_4_n1_opt_disp_struct_13.xyz,Nucleus 2C :,-0.733449,0.01944,2.405791,44.49,-66.58,40.99,159.05,268.29,259.65,243.54,-326.18,-227.0,-84.85,-66.58,40.99,159.05,0,225.63,-0.05
df_cut_4_n1_opt_disp_struct_13.xyz,Nucleus 3C :,1.343908,0.40828,-0.61975,46.27,-69.43,35.02,173.23,231.82,267.96,258.55,-327.56,-232.78,-59.16,-69.43,35.02,173.23,0,242.66,-0.14
df_cut_4_n1_opt_disp_struct_13.xyz,Nucleus 4C :,-2.509236,-6.12294,-2.200423,49.43,-64.77,176.0,37.06,225.16,257.19,268.41,-50.6,-320.52,-231.34,-64.77,37.06,176.0,0,240.77,-0.15
df_cut_4_n1_opt_disp_struct_13.xyz,Nucleus 5C :,-2.376309,-4.718256,-1.635187,46.13,-69.65,34.68,173.37,231.48,267.73,258.89,-328.18,-232.88,-58.62,-69.65,34.68,173.37,0,243.02,-0.14
df_cut_4_n1_opt_disp_struct_13.xyz,Nucleus 6C :,-1.190519,-4.338837,-1.416603,45.02,-65.71,39.99,160.77,268.42,259.27,242.69,-324.89,-228.07,-82.36,-65.71,39.99,160.77,0,226.48,-0.07
df_cut_4_n1_opt_disp_struct_13.xyz,Nucleus 15C :,-3.466687,-4.096693,-1.493679,159.41,120.82,167.26,190.15,251.07,230.52,224.04,-103.88,-65.2,-58.31,120.82,167.26,190.15,0,69.33,0.34
df_cut_4_n1_opt_disp_struct_13.xyz,Nucleus 16C :,-1.684847,-6.769794,-1.88011,2.64,-87.24,28.07,67.1,204.52,267.6,254.98,-342.21,-239.53,-137.44,-87.24,28.07,67.1,0,154.34,0.49
df_cut_4_n1_opt_disp_struct_13.xyz,Nucleus 17O :,-3.469859,-6.579155,-1.93677,-27.89,-264.54,-38.25,219.11,399.53,427.47,435.28,-681.14,-451.19,-213.63,-264.54,-38.25,219.11,0,483.65,-0.06
df_cut_4_n1_opt_disp_struct_13.xyz,Nucleus 18O :,-2.467422,-6.057537,-3.295683,-29.72,-267.54,-40.76,219.14,430.62,395.67,403.08,-684.39,-449.53,-184.61,-267.54,-40.76,219.14,0,486.68,-0.07
df_cut_4_n1_opt_disp_struct_14.xyz,Nucleus 7H :,1.004732,0.618235,0.399603,28.91,34.69,25.61,26.44,44.49,25.55,22.99,-11.53,1.81,3.44,25.61,26.44,34.69,0,9.08,-0.82
df_cut_4_n1_opt_disp_struct_14.xyz,Nucleus 8H :,-0.479139,0.82372,0.426466,28.94,34.01,28.5,24.31,39.94,32.73,27.83,-0.11,-5.37,-8.21,24.31,28.5,34.01,0,9.7,-0.14
df_cut_4_n1_opt_disp_struct_14.xyz,Nucleus 9H :,-1.139424,1.29359,-0.715278,23.9,28.54,22.16,21.01,45.69,31.18,30.42,-23.53,-2.57,-9.48,21.01,22.16,28.54,0,7.53,-0.69
df_cut_4_n1_opt_disp_struct_14.xyz,Nucleus 10H :,-2.52968,1.410024,-0.731269,23.89,27.16,23.45,21.06,45.58,30.1,16.26,-22.13,-2.95,4.81,21.06,23.45,27.16,0,6.1,-0.22
df_cut_4_n1_opt_disp_struct_14.xyz,Nucleus 11H :,-3.272787,1.055261,0.391918,24.01,23.71,21.25,27.08,8.67,43.87,31.52,-20.17,12.6,-4.45,21.25,23.71,27.08,0,5.83,-0.15
df_cut_4_n1_opt_disp_struct_14.xyz,Nucleus 12H :,-2.626124,0.579825,1.530644,23.87,27.14,23.42,21.05,45.76,29.89,14.67,-22.34,-2.75,6.38,21.05,23.42,27.14,0,6.09,-0.22
df_cut_4_n1_opt_disp_struct_14.xyz,Nucleus 13H :,-1.23522,0.460846,1.547455,23.9,28.47,22.22,21.0,45.57,31.03,28.85,-23.34,-2.55,-7.87,21.0,22.22,28.47,0,7.47,-0.67
df_cut_4_n1_opt_disp_struct_14.xyz,Nucleus 14H :,1.55352,1.498202,0.765691,28.99,33.98,28.64,24.34,40.21,33.1,27.91,-0.03,-5.7,-8.53,24.34,28.64,33.98,0,9.64,-0.11
df_cut_4_n1_opt_disp_struct_14.xyz,Nucleus 19H :,1.284892,-0.237829,1.022092,30.17,33.96,30.05,26.5,39.13,25.76,16.95,-5.3,4.34,9.64,26.5,30.05,33.96,0,7.46,-0.05
df_cut_4_n1_opt_disp_struct_14.xyz,Nucleus 20H :,-0.561879,1.500165,-1.613817,30.16,33.98,29.99,26.51,39.88,22.1,14.43,-5.92,7.89,12.11,26.51,29.99,33.98,0,7.47,-0.07
df_cut_4_n1_opt_disp_struct_14.xyz,Nucleus 21H :,-3.040816,1.720907,-1.638839,29.71,28.04,28.88,32.22,37.43,26.66,18.78,10.2,1.49,-5.42,28.04,28.88,32.22,0,4.18,-0.6
df_cut_4_n1_opt_disp_struct_14.xyz,Nucleus 0C :,-4.355684,1.123424,0.370599,160.28,187.24,137.73,155.87,252.26,243.77,235.68,-108.02,-63.03,-79.82,137.73,155.87,187.24,0,49.51,-0.27
df_cut_4_n1_opt_disp_struct_14.xyz,Nucleus 1C :,-3.211788,0.241502,2.381456,35.17,174.73,-75.15,5.92,237.73,261.62,265.86,-63.11,-336.68,-259.93,-75.15,5.92,174.73,0,249.88,-0.35
df_cut_4_n1_opt_disp_struct_14.xyz,Nucleus 2C :,-0.733449,0.01944,2.405791,44.48,-66.55,40.89,159.1,268.49,259.65,243.46,-326.15,-227.31,-84.69,-66.55,40.89,159.1,0,225.65,-0.05
df_cut_4_n1_opt_disp_struct_14.xyz,Nucleus 3C :,1.343908,0.40828,-0.61975,46.25,-69.43,34.9,173.29,231.78,268.16,258.5,-327.56,-233.11,-59.0,-69.43,34.9,173.29,0,242.72,-0.14
df_cut_4_n1_opt_disp_struct_14.xyz,Nucleus 4C :,-2.52758,-6.35706,-2.286164,49.47,-64.71,176.04,37.07,225.36,257.18,268.64,-50.6,-320.61,-231.57,-64.71,37.07,176.04,0,240.75,-0.15
df_cut_4_n1_opt_disp_struct_14.xyz,Nucleus 5C :,-2.394653,-4.952376,-1.720927,46.12,-69.64,34.58,173.43,231.42,267.95,258.83,-328.17,-233.22,-58.45,-69.64,34.58,173.43,0,243.07,-0.14
df_cut_4_n1_opt_disp_struct_14.xyz,Nucleus 6C :,-1.208863,-4.572957,-1.502344,45.02,-65.66,39.92,160.81,268.63,259.28,242.62,-324.87,-228.37,-82.22,-65.66,39.92,160.81,0,226.47,-0.07
df_cut_4_n1_opt_disp_struct_14.xyz,Nucleus 15C :,-3.485031,-4.330813,-1.57942,159.39,120.79,167.3,190.09,251.03,230.25,223.49,-103.41,-64.88,-58.29,120.79,167.3,190.09,0,69.3,0.34
df_cut_4_n1_opt_disp_struct_14.xyz,Nucleus 16C :,-1.703191,-7.003914,-1.96585,2.59,-87.38,28.08,67.07,204.13,267.84,254.82,-342.19,-239.75,-137.07,-87.38,28.08,67.07,0,154.45,0.5
df_cut_4_n1_opt_disp_struct_14.xyz,Nucleus 17O :,-3.488203,-6.813275,-2.02251,-28.05,-265.08,-38.54,219.47,399.44,427.75,436.36,-682.13,-451.22,-214.36,-265.08,-38.54,219.47,0,484.55,-0.06
df_cut_4_n1_opt_disp_struct_14.xyz,Nucleus 18O :,-2.485766,-6.291656,-3.381423,-29.67,-267.71,-40.86,219.56,431.12,395.6,403.57,-684.86,-449.66,-184.78,-267.71,-40.86,219.56,0,487.27,-0.07
df_cut_4_n1_opt_disp_struct_15.xyz,Nucleus 7H :,1.004732,0.618235,0.399603,28.91,34.67,25.62,26.44,44.44,25.53,22.96,-11.47,1.8,3.47,25.62,26.44,34.67,0,9.05,-0.82
df_cut_4_n1_opt_disp_struct_15.xyz,Nucleus 8H :,-0.479139,0.82372,0.426466,28.94,34.02,28.51,24.3,39.95,32.68,27.82,-0.09,-5.36,-8.17,24.3,28.51,34.02,0,9.72,-0.13
df_cut_4_n1_opt_disp_struct_15.xyz,Nucleus 9H :,-1.139424,1.29359,-0.715278,23.9,28.54,22.17,20.99,45.65,31.16,30.38,-23.5,-2.55,-9.44,20.99,22.17,28.54,0,7.55,-0.69
df_cut_4_n1_opt_disp_struct_15.xyz,Nucleus 10H :,-2.52968,1.410024,-0.731269,23.87,27.16,23.45,21.01,45.53,30.1,16.25,-22.08,-2.95,4.76,21.01,23.45,27.16,0,6.15,-0.2
df_cut_4_n1_opt_disp_struct_15.xyz,Nucleus 11H :,-3.272787,1.055261,0.391918,24.0,23.72,21.19,27.08,8.69,43.86,31.51,-20.16,12.52,-4.44,21.19,23.72,27.08,0,5.89,-0.14
df_cut_4_n1_opt_disp_struct_15.xyz,Nucleus 12H :,-2.626124,0.579825,1.530644,23.86,27.15,23.42,21.0,45.71,29.9,14.67,-22.29,-2.76,6.33,21.0,23.42,27.15,0,6.15,-0.21
df_cut_4_n1_opt_disp_struct_15.xyz,Nucleus 13H :,-1.23522,0.460846,1.547455,23.89,28.48,22.22,20.98,45.53,31.02,28.81,-23.3,-2.54,-7.84,20.98,22.22,28.48,0,7.5,-0.67
df_cut_4_n1_opt_disp_struct_15.xyz,Nucleus 14H :,1.55352,1.498202,0.765691,28.99,34.0,28.65,24.33,40.21,33.05,27.92,-0.03,-5.69,-8.48,24.33,28.65,34.0,0,9.67,-0.11
df_cut_4_n1_opt_disp_struct_15.xyz,Nucleus 19H :,1.284892,-0.237829,1.022092,30.15,33.93,30.03,26.5,39.13,25.52,16.43,-5.35,4.57,10.16,26.5,30.03,33.93,0,7.43,-0.05
df_cut_4_n1_opt_disp_struct_15.xyz,Nucleus 20H :,-0.561879,1.500165,-1.613817,30.15,33.96,29.98,26.51,39.82,21.96,13.91,-5.89,8.02,12.63,26.51,29.98,33.96,0,7.45,-0.07
df_cut_4_n1_opt_disp_struct_15.xyz,Nucleus 21H :,-3.040816,1.720907,-1.638839,29.69,28.03,28.86,32.19,18.19,26.68,37.39,10.79,1.46,-5.42,28.03,28.86,32.19,0,4.16,-0.6
df_cut_4_n1_opt_disp_struct_15.xyz,Nucleus 0C :,-4.355684,1.123424,0.370599,160.28,187.2,137.79,155.85,252.32,243.71,235.75,-107.82,-63.21,-79.91,137.79,155.85,187.2,0,49.41,-0.27
df_cut_4_n1_opt_disp_struct_15.xyz,Nucleus 1C :,-3.211788,0.241502,2.381456,35.07,174.73,-75.13,5.61,237.64,261.65,265.95,-63.01,-336.68,-260.33,-75.13,5.61,174.73,0,249.86,-0.35
df_cut_4_n1_opt_disp_struct_15.xyz,Nucleus 2C :,-0.733449,0.01944,2.405791,44.46,-66.54,40.73,159.18,268.59,259.64,243.39,-326.13,-227.6,-84.53,-66.54,40.73,159.18,0,225.72,-0.05
df_cut_4_n1_opt_disp_struct_15.xyz,Nucleus 3C :,1.343908,0.40828,-0.61975,46.22,-69.43,34.71,173.37,231.73,268.27,258.46,-327.55,-233.42,-58.84,-69.43,34.71,173.37,0,242.8,-0.14
df_cut_4_n1_opt_disp_struct_15.xyz,Nucleus 4C :,-2.545924,-6.591179,-2.371904,49.45,-64.69,176.06,36.97,225.46,257.19,268.74,-50.6,-320.68,-231.77,-64.69,36.97,176.06,0,240.75,-0.16
df_cut_4_n1_opt_disp_struct_15.xyz,Nucleus 5C :,-2.412997,-5.186496,-1.806668,46.09,-69.64,34.4,173.51,268.07,258.79,231.36,-328.14,-233.53,-58.28,-69.64,34.4,173.51,0,243.15,-0.14
df_cut_4_n1_opt_disp_struct_15.xyz,Nucleus 6C :,-1.227207,-4.807077,-1.588084,45.01,-65.64,39.78,160.88,268.74,259.3,242.58,-324.87,-228.65,-82.08,-65.64,39.78,160.88,0,226.52,-0.07
df_cut_4_n1_opt_disp_struct_15.xyz,Nucleus 15C :,-3.503374,-4.564932,-1.66516,159.34,120.72,167.28,190.02,250.97,229.79,222.68,-102.69,-64.49,-58.24,120.72,167.28,190.02,0,69.3,0.34
df_cut_4_n1_opt_disp_struct_15.xyz,Nucleus 16C :,-1.721535,-7.238034,-2.05159,2.55,-87.49,28.07,67.06,203.78,268.13,254.7,-342.18,-240.05,-136.73,-87.49,28.07,67.06,0,154.55,0.5
df_cut_4_n1_opt_disp_struct_15.xyz,Nucleus 17O :,-3.506547,-7.047395,-2.108251,-28.15,-265.43,-38.8,219.79,399.35,427.97,437.42,-682.79,-451.23,-215.16,-265.43,-38.8,219.79,0,485.22,-0.07
df_cut_4_n1_opt_disp_struct_15.xyz,Nucleus 18O :,-2.504109,-6.525776,-3.467164,-29.56,-267.74,-40.92,219.98,431.53,395.56,404.45,-685.09,-449.74,-185.39,-267.74,-40.92,219.98,0,487.72,-0.07
df_cut_4_n1_opt_disp_struct_16.xyz,Nucleus 7H :,1.004732,0.618235,0.399603,28.89,34.64,25.6,26.42,44.39,25.5,22.92,-11.42,1.79,3.5,25.6,26.42,34.64,0,9.04,-0.82
df_cut_4_n1_opt_disp_struct_16.xyz,Nucleus 8H :,-0.479139,0.82372,0.426466,28.95,34.04,28.52,24.28,39.96,32.63,27.81,-0.07,-5.36,-8.13,24.28,28.52,34.04,0,9.76,-0.13
df_cut_4_n1_opt_disp_struct_16.xyz,Nucleus 9H :,-1.139424,1.29359,-0.715278,23.89,28.55,22.17,20.96,45.62,31.13,30.33,-23.47,-2.53,-9.41,20.96,22.17,28.55,0,7.59,-0.68
df_cut_4_n1_opt_disp_struct_16.xyz,Nucleus 10H :,-2.52968,1.410024,-0.731269,23.87,27.17,23.45,20.99,45.49,30.11,16.26,-22.04,-2.95,4.73,20.99,23.45,27.17,0,6.18,-0.2
df_cut_4_n1_opt_disp_struct_16.xyz,Nucleus 11H :,-3.272787,1.055261,0.391918,23.99,23.72,21.17,27.09,8.73,43.87,31.5,-20.16,12.46,-4.41,21.17,23.72,27.09,0,5.92,-0.14
df_cut_4_n1_opt_disp_struct_16.xyz,Nucleus 12H :,-2.626124,0.579825,1.530644,23.85,27.15,23.42,20.97,45.66,29.92,14.69,-22.24,-2.76,6.28,20.97,23.42,27.15,0,6.18,-0.21
df_cut_4_n1_opt_disp_struct_16.xyz,Nucleus 13H :,-1.23522,0.460846,1.547455,23.89,28.48,22.23,20.95,45.5,31.01,28.77,-23.27,-2.53,-7.83,20.95,22.23,28.48,0,7.53,-0.66
df_cut_4_n1_opt_disp_struct_16.xyz,Nucleus 14H :,1.55352,1.498202,0.765691,28.99,34.02,28.66,24.3,40.2,32.99,27.92,-0.02,-5.67,-8.44,24.3,28.66,34.02,0,9.72,-0.1
df_cut_4_n1_opt_disp_struct_16.xyz,Nucleus 19H :,1.284892,-0.237829,1.022092,30.15,33.92,30.02,26.52,39.14,25.28,15.9,-5.38,4.81,10.71,26.52,30.02,33.92,0,7.4,-0.05
df_cut_4_n1_opt_disp_struct_16.xyz,Nucleus 20H :,-0.561879,1.500165,-1.613817,30.14,33.94,29.97,26.52,39.76,21.82,13.38,-5.85,8.16,13.17,26.52,29.97,33.94,0,7.42,-0.07
df_cut_4_n1_opt_disp_struct_16.xyz,Nucleus 21H :,-3.040816,1.720907,-1.638839,29.69,28.05,28.86,32.17,17.59,26.7,37.35,11.4,1.44,-5.41,28.05,28.86,32.17,0,4.12,-0.6
df_cut_4_n1_opt_disp_struct_16.xyz,Nucleus 0C :,-4.355684,1.123424,0.370599,160.28,187.22,137.75,155.87,252.42,243.62,235.85,-107.65,-63.4,-79.99,137.75,155.87,187.22,0,49.47,-0.27
df_cut_4_n1_opt_disp_struct_16.xyz,Nucleus 1C :,-3.211788,0.241502,2.381456,35.02,174.73,-75.13,5.45,237.54,261.67,266.13,-62.92,-336.7,-260.66,-75.13,5.45,174.73,0,249.86,-0.36
df_cut_4_n1_opt_disp_struct_16.xyz,Nucleus 2C :,-0.733449,0.01944,2.405791,44.46,-66.51,40.67,159.21,268.75,259.65,243.32,-326.12,-227.82,-84.41,-66.51,40.67,159.21,0,225.72,-0.05
df_cut_4_n1_opt_disp_struct_16.xyz,Nucleus 3C :,1.343908,0.40828,-0.61975,46.21,-69.43,34.64,173.41,231.69,268.43,258.42,-327.54,-233.66,-58.72,-69.43,34.64,173.41,0,242.84,-0.14
df_cut_4_n1_opt_disp_struct_16.xyz,Nucleus 4C :,-2.564267,-6.825299,-2.457644,49.48,-64.65,176.09,36.99,225.61,257.19,268.91,-50.61,-320.74,-231.92,-64.65,36.99,176.09,0,240.74,-0.16
df_cut_4_n1_opt_disp_struct_16.xyz,Nucleus 5C :,-2.43134,-5.420616,-1.892408,46.08,-69.63,34.34,173.54,268.25,258.75,231.31,-328.12,-233.77,-58.15,-69.63,34.34,173.54,0,243.17,-0.14
df_cut_4_n1_opt_disp_struct_16.xyz,Nucleus 6C :,-1.24555,-5.041197,-1.673825,45.02,-65.61,39.75,160.91,268.9,259.32,242.53,-324.87,-228.86,-81.97,-65.61,39.75,160.91,0,226.52,-0.07
df_cut_4_n1_opt_disp_struct_16.xyz,Nucleus 15C :,-3.521718,-4.799052,-1.750901,159.35,120.75,167.33,189.97,250.92,229.3,221.85,-101.85,-64.04,-58.12,120.75,167.33,189.97,0,69.22,0.35
df_cut_4_n1_opt_disp_struct_16.xyz,Nucleus 16C :,-1.739878,-7.472153,-2.137331,2.5,-87.6,28.06,67.05,203.44,268.42,254.59,-342.18,-240.35,-136.41,-87.6,28.06,67.05,0,154.65,0.5
df_cut_4_n1_opt_disp_struct_16.xyz,Nucleus 17O :,-3.52489,-7.281515,-2.193991,-28.21,-265.67,-38.98,220.03,399.27,428.17,438.54,-683.32,-451.2,-216.08,-265.67,-38.98,220.03,0,485.7,-0.07
df_cut_4_n1_opt_disp_struct_16.xyz,Nucleus 18O :,-2.522453,-6.759896,-3.552904,-29.52,-267.79,-40.98,220.21,431.94,395.53,405.36,-685.33,-449.81,-186.24,-267.79,-40.98,220.21,0,488.0,-0.07
df_cut_4_n1_opt_disp_struct_17.xyz,Nucleus 7H :,1.004732,0.618235,0.399603,28.87,34.62,25.57,26.41,44.33,25.47,22.87,-11.38,1.79,3.52,25.57,26.41,34.62,0,9.05,-0.82
df_cut_4_n1_opt_disp_struct_17.xyz,Nucleus 8H :,-0.479139,0.82372,0.426466,28.95,34.07,28.54,24.24,39.97,32.59,27.8,-0.05,-5.35,-8.11,24.24,28.54,34.07,0,9.83,-0.13
df_cut_4_n1_opt_disp_struct_17.xyz,Nucleus 9H :,-1.139424,1.29359,-0.715278,23.88,28.55,22.17,20.92,45.59,31.1,30.29,-23.43,-2.51,-9.39,20.92,22.17,28.55,0,7.63,-0.67
df_cut_4_n1_opt_disp_struct_17.xyz,Nucleus 10H :,-2.52968,1.410024,-0.731269,23.87,27.18,23.45,20.98,45.45,30.11,16.28,-22.01,-2.94,4.7,20.98,23.45,27.18,0,6.2,-0.2
df_cut_4_n1_opt_disp_struct_17.xyz,Nucleus 11H :,-3.272787,1.055261,0.391918,24.0,23.73,21.17,27.1,8.78,43.87,31.48,-20.15,12.41,-4.38,21.17,23.73,27.1,0,5.93,-0.14
df_cut_4_n1_opt_disp_struct_17.xyz,Nucleus 12H :,-2.626124,0.579825,1.530644,23.85,27.16,23.42,20.97,45.62,29.92,14.72,-22.2,-2.76,6.25,20.97,23.42,27.16,0,6.19,-0.21
df_cut_4_n1_opt_disp_struct_17.xyz,Nucleus 13H :,-1.23522,0.460846,1.547455,23.88,28.49,22.23,20.91,45.47,31.0,28.74,-23.24,-2.51,-7.82,20.91,22.23,28.49,0,7.58,-0.65
df_cut_4_n1_opt_disp_struct_17.xyz,Nucleus 14H :,1.55352,1.498202,0.765691,28.99,34.03,28.68,24.27,40.19,32.94,27.92,-0.01,-5.66,-8.4,24.27,28.68,34.03,0,9.76,-0.1
df_cut_4_n1_opt_disp_struct_17.xyz,Nucleus 19H :,1.284892,-0.237829,1.022092,30.15,33.9,30.01,26.53,39.14,25.04,15.35,-5.41,5.04,11.28,26.53,30.01,33.9,0,7.37,-0.06
df_cut_4_n1_opt_disp_struct_17.xyz,Nucleus 20H :,-0.561879,1.500165,-1.613817,30.14,33.92,29.97,26.54,39.7,21.67,12.85,-5.82,8.31,13.72,26.54,29.97,33.92,0,7.38,-0.07
df_cut_4_n1_opt_disp_struct_17.xyz,Nucleus 21H :,-3.040816,1.720907,-1.638839,29.69,28.07,28.85,32.14,16.98,26.7,37.31,12.04,1.44,-5.42,28.07,28.85,32.14,0,4.07,-0.62
df_cut_4_n1_opt_disp_struct_17.xyz,Nucleus 0C :,-4.355684,1.123424,0.370599,160.29,187.3,137.65,155.91,252.55,243.5,235.96,-107.51,-63.58,-80.07,137.65,155.91,187.3,0,49.65,-0.26
df_cut_4_n1_opt_disp_struct_17.xyz,Nucleus 1C :,-3.211788,0.241502,2.381456,34.99,174.73,-75.16,5.4,237.46,261.66,266.35,-62.84,-336.71,-260.94,-75.16,5.4,174.73,0,249.89,-0.36
df_cut_4_n1_opt_disp_struct_17.xyz,Nucleus 2C :,-0.733449,0.01944,2.405791,44.48,-66.48,40.69,159.22,268.93,259.66,243.26,-326.12,-227.99,-84.32,-66.48,40.69,159.22,0,225.7,-0.05
